"lepidic_58.6"
1.62014526789238
0.479743501627806
1.62014526789238
0.361327336145247
-0.772326978553331
-1.53678556617504
-0.694937343757062
1.62014526789238
-0.80826306600563
NA
-1.27907692665933
-1.18682556609366
-1.13519719152335
-0.766019136697743
-1.53678556617504
NA
-1.53678556617504
-0.454409280209065
0.548684666339013
0.274567440879409
-0.129236786654537
0.132321050756685
-0.634251428377801
-1.24953071321167
-0.778094807465905
-1.27825619850801
-0.592159030468578
NA
-0.709315719322394
-0.517594733362978
-1.15584299968333
-0.413642468899291
-0.584308948454397
NA
-0.537138677862515
-0.510054648868825
1.62014526789238
-0.15796227195087
-1.53678556617504
-0.0868382102359297
0.586710510551925
1.62014526789238
-0.381307613836635
-1.53678556617504
-0.322581399226033
NA
-1.32202836657861
-1.09933556607332
-0.644366955837961
-0.123713778800001
-1.53678556617504
NA
0.567834989869906
0.267174910434914
0.163607242153548
0.153640278361795
-0.0538848612373177
0.444493673330785
-0.712877954776902
-1.14134537819164
-0.886247688296476
-1.16606038994061
-0.761114428207614
NA
-1.03138879530851
-0.55526283630171
-1.23391750700401
-0.448822200558471
-0.436317148300201
NA
-0.449325049220708
-0.689413734782052
-0.517507449346098
-0.61570223607882
0.445144105436791
-0.683618927414904
1.62014526789238
0.586710510551925
1.1063424916804
1.11758452973366
0.913402214663763
NA
-0.362362225781145
-0.495144534542692
0.687257674608962
-0.414983416994662
0.139658704925194
NA
-0.43256760627702
0.428965087709348
-1.53678556617504
-1.27825619850801
1.62014526789238
-1.00953198219718
1.57767534635784
1.62014526789238
0.856704477954505
1.62014526789238
1.62014526789238
NA
1.62014526789238
-0.516068899271023
1.62014526789238
-0.541212261433534
0.12475697807097
NA
1.62014526789238
-1.53678556617504
-0.645416860085412
-0.721995624416588
-0.381307613836635
-0.850968220545014
1.06303982658636
0.774170338501766
1.62014526789238
0.382133176101231
0.26309355189055
NA
0.630998872104147
-0.257029879602946
0.392413488524233
-0.574838836052887
0.0661143000387555
NA
-0.546375892742126
0.712859263479723
1.62014526789238
-1.2351679705635
-1.53678556617504
-1.19077540168957
1.62014526789238
1.62014526789238
0.815437408228135
1.62014526789238
1.62014526789238
NA
-0.570378167991134
-0.77124806599703
1.62014526789238
-0.597413980249588
-1.53678556617504
NA
1.62014526789238
-1.53678556617504
-0.80826306600563
-0.62696106073145
-0.322581399226033
-0.761114428207614
0.521372169729556
1.62014526789238
0.105961247932438
1.62014526789238
1.62014526789238
NA
1.17658905180284
-0.173960565858138
1.32067017653888
-0.386194333710133
-0.961636223936034
NA
-1.17252431609033
0.0243340770451121
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-1.02136828714362
-0.696125445461836
-1.32202836657861
-0.968844683943787
-0.444701869572599
1.62014526789238
0.45414000184827
-0.570378167991134
1.39960614369144
NA
1.62014526789238
1.03434912830038
0.156988530995336
-0.32558117699643
1.15898243928532
NA
0.524883549950622
0.893038749258771
-1.18682556609366
-0.487741457650846
-0.807702232672172
-0.500467429190848
-0.498087023332614
-0.661885565971597
-0.286193212943058
-0.880610566022457
-0.14872306585227
NA
1.07452310790156
1.62014526789238
-0.961762951200337
-0.106284014469053
1.08791443443528
NA
0.125524434211499
-0.486905565930911
-1.13519719152335
-1.09280933760197
-0.19815765066942
-1.15427054334658
0.723274569196554
1.62014526789238
0.479030588939303
1.62014526789238
1.62014526789238
NA
0.484815775608954
-0.859742809833859
1.62014526789238
-0.343867912072372
0.101272277798943
NA
1.60899003526316
1.62014526789238
-0.650404172276148
-0.36525040007861
-0.155829046694887
-0.386670105905946
-0.437017659092949
-0.605442797223306
-0.586929289848609
-0.790105587618911
-0.34172703970183
NA
-0.322631815659144
-0.118299426475919
-0.375529253919276
0.417636866738091
-0.441485903233619
NA
0.110727676832677
-0.677931544757478
-1.53678556617504
-0.543488521980652
-1.53678556617504
-0.428512407747896
0.00554316323717881
0.12475697807097
0.12475697807097
-1.53678556617504
-0.961636223936034
NA
1.62014526789238
1.32966311870202
-0.215771175873439
-0.49472963684883
1.62014526789238
NA
1.45399101346778
1.62014526789238
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-1.53678556617504
-0.425109285206806
0.567834989869906
-0.399895025722787
-0.644917213949711
1.62014526789238
-0.694937343757062
1.62014526789238
-1.17252431609033
NA
0.331602070313841
-0.180690565859703
1.62014526789238
0.0240164535164805
-0.0413972763536292
NA
1.62014526789238
0.0867788627739178
-0.454409280209065
-0.42880256188776
1.62014526789238
-0.638571424898472
0.210548348388865
-1.53678556617504
0.712859263479723
-1.53678556617504
0.961005862977204
NA
1.00348530905122
-0.486905565930911
1.62014526789238
-0.686189756501878
1.62014526789238
NA
0.0867788627739178
1.62014526789238
